point_idx,row,col,x,y,z
5015,31,55,450.24,-18.0,1873.0
5016,31,56,419.3,-17.47,1817.0
5017,31,57,385.25,-16.75,1742.0
5018,31,58,403.61,-18.34,1908.0
5019,31,59,395.36,-18.82,1958.0
5020,31,60,371.53,-18.57,1932.0
5021,31,61,333.41,-17.54,1825.0
5022,31,62,290.25,-16.12,1677.0
5023,31,63,286.05,-16.82,1750.0
5024,31,64,273.38,-17.08,1777.0
5025,31,65,244.47,-16.29,1695.0
5026,31,66,225.48,-16.1,1675.0
5027,31,67,238.12,-18.31,1905.0
5028,31,68,203.53,-16.96,1764.0
5029,31,69,189.53,-17.23,1792.0
5030,31,70,186.92,-18.69,1944.0
5031,31,71,156.37,-17.37,1807.0
5032,31,72,134.76,-16.84,1752.0
5033,31,73,119.53,-17.07,1776.0
5034,31,74,102.28,-17.04,1773.0
5035,31,75,89.08,-17.81,1853.0
5036,31,76,67.69,-16.92,1760.0
5037,31,77,51.11,-17.03,1772.0
5038,31,78,34.09,-17.04,1773.0
5039,31,79,16.34,-16.34,1700.0
5040,31,80,0.0,-15.85,1649.0
5041,31,81,-17.25,-17.25,1795.0
5042,31,82,-34.76,-17.38,1808.0
5043,31,83,-55.44,-18.48,1922.0
5044,31,84,-69.84,-17.46,1816.0
5045,31,85,-88.5,-17.7,1841.0
5046,31,86,-104.88,-17.48,1818.0
5047,31,87,-122.5,-17.5,1820.0
5048,31,88,-141.76,-17.72,1843.0
5049,31,89,-157.67,-17.51,1822.0
5050,31,90,-167.78,-16.77,1745.0
5051,31,91,-190.17,-17.28,1798.0
5052,31,92,-209.42,-17.45,1815.0
5053,31,93,-218.25,-16.78,1746.0
5054,31,94,-242.98,-17.35,1805.0
5055,31,95,-249.37,-16.62,1729.0
5056,31,96,-296.76,-18.54,1929.0
5057,31,97,-271.01,-15.94,1658.0
5058,31,98,-305.3,-16.96,1764.0
5059,31,99,-336.7,-17.72,1843.0
5060,31,100,-343.65,-17.18,1787.0
5061,31,101,-334.78,-15.94,1658.0
5062,31,102,-350.94,-15.95,1659.0
5063,31,103,-430.58,-18.72,1947.0
5064,31,104,-436.61,-18.19,1892.0
5065,31,105,-464.42,-18.57,1932.0
5066,31,106,-459.25,-17.66,1837.0
5067,31,107,-453.02,-16.77,1745.0
5068,31,108,-471.15,-16.82,1750.0
5069,31,109,-533.71,-18.4,1914.0
5070,31,110,-572.3,-19.07,1984.0
5071,31,111,-587.21,-18.94,1970.0
5072,31,112,-575.38,-17.98,1870.0
5073,31,113,-608.91,-18.45,1919.0
5074,31,114,-638.8,-18.78,1954.0
5075,31,115,-628.99,-17.97,1869.0
5076,31,116,-654.57,-18.18,1891.0
5077,31,117,-685.56,-18.52,1927.0
5078,31,118,-701.53,-18.46,1920.0
5079,31,119,-717.0,-18.38,1912.0
5080,31,120,-676.53,-16.91,1759.0
5081,31,121,-758.89,-18.5,1925.0
5082,31,122,-774.98,-18.45,1919.0
5083,31,123,-788.47,-18.33,1907.0
5084,31,124,-773.8,-17.58,1829.0
5085,31,125,-858.89,-19.08,1985.0
5086,31,126,-842.15,-18.3,1904.0
5087,31,127,-869.95,-18.5,1925.0
5088,31,128,-867.23,-18.06,1879.0
5089,31,129,-928.64,-18.95,1971.0
5090,31,130,-873.55,-17.47,1817.0
5091,31,131,-917.01,-17.98,1870.0
5092,31,132,-1015.5,-19.52,2031.0
5093,31,133,-990.69,-18.69,1944.0
5094,31,134,-1030.67,-19.08,1985.0
5095,31,135,-1081.49,-19.66,2045.0
5096,31,136,-1090.38,-19.47,2025.0
5097,31,137,-1066.55,-18.71,1946.0
5098,31,138,-1016.67,-17.52,1823.0
5099,31,139,-1088.09,-18.44,1918.0
5100,31,140,-1107.11,-18.45,1919.0
5101,31,141,-1192.43,-19.54,2033.0
5102,31,142,-1148.78,-18.52,1927.0
5103,31,143,-1229.1,-19.5,2029.0
5104,31,144,-1198.15,-18.72,1947.0
5105,31,145,-1092.5,-16.8,1748.0
5106,31,146,-1231.15,-18.65,1940.0
5107,31,147,-1148.01,-17.13,1782.0
5108,31,148,-1284.15,-18.88,1964.0
5109,31,149,-1269.86,-18.4,1914.0
5110,31,150,-1180.57,-16.86,1754.0
5111,31,151,-1319.64,-18.58,1933.0
5112,31,152,-1377.69,-19.13,1990.0
5113,31,153,-1337.16,-18.31,1905.0
5114,31,154,-1378.96,-18.63,1938.0
5115,31,155,-1327.64,-17.7,1841.0
5116,31,156,156.0,31.0,65300.0
5117,31,157,157.0,31.0,65300.0
5118,31,158,158.0,31.0,65300.0
5119,31,159,159.0,31.0,65300.0
5120,32,0,1455.38,-36.38,1892.0
5121,32,1,1504.79,-38.09,1981.0
5122,32,2,1533.0,-39.3,2044.0
5123,32,3,1375.63,-35.73,1858.0
5124,32,4,1405.26,-36.98,1923.0
5125,32,5,1414.9,-37.73,1962.0
5126,32,6,1401.73,-37.88,1970.0
5127,32,7,1419.28,-38.88,2022.0
5128,32,8,1359.0,-37.75,1963.0
5129,32,9,1295.06,-36.48,1897.0
5130,32,10,1344.13,-38.4,1997.0
5131,32,11,1295.07,-37.53,1952.0
5132,32,12,1290.03,-37.94,1973.0
5133,32,13,1220.81,-36.44,1895.0
5134,32,14,1211.48,-36.71,1909.0
5135,32,15,1102.5,-33.92,1764.0
5136,32,16,1152.61,-36.01,1873.0
5137,32,17,1214.56,-38.55,2005.0
5138,32,18,1139.84,-36.76,1912.0
5139,32,19,1025.85,-33.63,1749.0
5140,32,20,1109.42,-36.98,1923.0
5141,32,21,1013.21,-34.34,1786.0
5142,32,22,1114.82,-38.44,1999.0
5143,32,23,1008.46,-35.38,1840.0
5144,32,24,975.69,-34.84,1812.0
5145,32,25,1028.6,-37.4,1945.0
5146,32,26,962.65,-35.65,1854.0
5147,32,27,902.01,-34.03,1770.0
5148,32,28,862.5,-33.17,1725.0
5149,32,29,853.75,-33.48,1741.0
5150,32,30,869.71,-34.78,1809.0
5151,32,31,886.24,-36.17,1881.0
5152,32,32,909.69,-37.9,1971.0
5153,32,33,895.71,-38.11,1982.0
5154,32,34,911.59,-39.63,2061.0
5155,32,35,829.9,-36.88,1918.0
5156,32,36,837.26,-38.05,1979.0
5157,32,37,790.95,-36.78,1913.0
5158,32,38,774.57,-36.88,1918.0
5159,32,39,795.95,-38.82,2019.0
5160,32,40,722.3,-36.11,1878.0
5161,32,41,712.5,-36.53,1900.0
5162,32,42,679.25,-35.75,1859.0
5163,32,43,626.15,-33.84,1760.0
5164,32,44,610.96,-33.94,1765.0
5165,32,45,617.21,-35.26,1834.0
5166,32,46,594.34,-34.96,1818.0
5167,32,47,551.48,-33.42,1738.0
5168,32,48,580.0,-36.25,1885.0
5169,32,49,516.56,-33.32,1733.0
5170,32,50,566.53,-37.76,1964.0
5171,32,51,485.19,-33.46,1740.0
5172,32,52,446.38,-31.88,1658.0
5173,32,53,493.78,-36.57,1902.0
5174,32,54,490.25,-37.71,1961.0
5175,32,55,429.08,-34.32,1785.0
5176,32,56,454.15,-37.84,1968.0
5177,32,57,408.47,-35.51,1847.0
5178,32,58,382.46,-34.76,1808.0
5179,32,59,373.96,-35.61,1852.0
5180,32,60,370.76,-37.07,1928.0
5181,32,61,278.97,-29.36,1527.0
5182,32,62,288.17,-32.01,1665.0
5183,32,63,293.41,-34.51,1795.0
5184,32,64,275.69,-34.46,1792.0
5185,32,65,265.09,-35.34,1838.0
5186,32,66,243.38,-34.76,1808.0
5187,32,67,229.37,-35.28,1835.0
5188,32,68,206.76,-34.46,1792.0
5189,32,69,188.79,-34.32,1785.0
5190,32,70,175.76,-35.15,1828.0
5191,32,71,145.12,-32.25,1677.0
5192,32,72,137.69,-34.42,1790.0
5193,32,73,120.75,-34.5,1794.0
5194,32,74,102.4,-34.13,1775.0
5195,32,75,84.27,-33.71,1753.0
5196,32,76,64.11,-32.05,1667.0
5197,32,77,52.32,-34.88,1814.0
5198,32,78,32.19,-32.19,1674.0
5199,32,79,15.42,-30.84,1604.0
5200,32,80,0.0,-34.01,1769.0
5201,32,81,-16.02,-32.05,1667.0
5202,32,82,-35.19,-35.19,1830.0
5203,32,83,-48.95,-32.63,1697.0
5204,32,84,-65.03,-32.51,1691.0
5205,32,85,-82.83,-33.13,1723.0
5206,32,86,-105.69,-35.23,1832.0
5207,32,87,-118.79,-33.94,1765.0
5208,32,88,-139.84,-34.96,1818.0
5209,32,89,-164.85,-36.63,1905.0
5210,32,90,-170.67,-34.13,1775.0
5211,32,91,-188.69,-34.3,1784.0
5212,32,92,-204.8,-34.13,1775.0
5213,32,93,-222.0,-34.15,1776.0
5214,32,94,-251.46,-35.92,1868.0
5215,32,95,-257.45,-34.32,1785.0
5216,32,96,-273.53,-34.19,1778.0
5217,32,97,-313.51,-36.88,1918.0
5218,32,98,-320.71,-35.63,1853.0
5219,32,99,-331.22,-34.86,1813.0
5220,32,100,-345.19,-34.51,1795.0
5221,32,101,-353.16,-33.63,1749.0
5222,32,102,-351.36,-31.94,1661.0
5223,32,103,-409.13,-35.57,1850.0
5224,32,104,-433.15,-36.09,1877.0
5225,32,105,-441.82,-35.34,1838.0
5226,32,106,-455.75,-35.05,1823.0
5227,32,107,-436.41,-32.32,1681.0
5228,32,108,-464.69,-33.19,1726.0
5229,32,109,-506.38,-34.92,1816.0
5230,32,110,-569.42,-37.96,1974.0
5231,32,111,-555.91,-35.86,1865.0
5232,32,112,-596.61,-37.28,1939.0
5233,32,113,-599.39,-36.32,1889.0
5234,32,114,-615.59,-36.21,1883.0
5235,32,115,-676.77,-38.67,2011.0
5236,32,116,-693.34,-38.51,2003.0
5237,32,117,-677.38,-36.61,1904.0
5238,32,118,-731.5,-38.5,2002.0
5239,32,119,-700.12,-35.9,1867.0
5240,32,120,-778.84,-38.94,2025.0
5241,32,121,-796.34,-38.84,2020.0
5242,32,122,-774.57,-36.88,1918.0
5243,32,123,-777.3,-36.15,1880.0
5244,32,124,-810.61,-36.84,1916.0
5245,32,125,-887.01,-39.42,2050.0
5246,32,126,-890.36,-38.71,2013.0
5247,32,127,-865.88,-36.84,1916.0
5248,32,128,-924.46,-38.51,2003.0
5249,32,129,-951.25,-38.82,2019.0
5250,32,130,-872.59,-34.9,1815.0
5251,32,131,-984.2,-38.59,2007.0
5252,32,132,-1015.0,-39.03,2030.0
5253,32,133,-958.58,-36.17,1881.0
5254,32,134,-1040.53,-38.53,2004.0
5255,32,135,-1065.09,-38.73,2014.0
5256,32,136,-1086.07,-38.78,2017.0
5257,32,137,-1023.8,-35.92,1868.0
5258,32,138,-1105.34,-38.11,1982.0
5259,32,139,-1119.29,-37.94,1973.0
5260,32,140,-1150.96,-38.36,1995.0
5261,32,141,-1136.12,-37.25,1937.0
5262,32,142,-1195.88,-38.57,2006.0
5263,32,143,-1231.52,-39.09,2033.0
5264,32,144,-1246.15,-38.94,2025.0
5265,32,145,-1177.5,-36.23,1884.0
5266,32,146,-1222.9,-37.05,1927.0
5267,32,147,-1291.68,-38.55,2005.0
5268,32,148,-1229.88,-36.17,1881.0
5269,32,149,-1285.12,-37.25,1937.0
5270,32,150,-1253.94,-35.82,1863.0
5271,32,151,-1417.26,-39.92,2076.0
5272,32,152,-1323.0,-36.75,1911.0
5273,32,153,-1390.5,-38.09,1981.0
5274,32,154,-1474.3,-39.84,2072.0
5275,32,155,155.0,32.0,65300.0
5276,32,156,156.0,32.0,65300.0
5277,32,157,157.0,32.0,65300.0
5278,32,158,158.0,32.0,65300.0
5279,32,159,159.0,32.0,65300.0
5280,33,0,1574.61,-59.04,2047.0
5281,33,1,1296.66,-49.24,1707.0
5282,33,2,1434.75,-55.18,1913.0
5283,33,3,1387.48,-54.05,1874.0
5284,33,4,1472.5,-58.12,2015.0
5285,33,5,1330.52,-53.22,1845.0
5286,33,6,1332.0,-54.0,1872.0
5287,33,7,1339.97,-55.06,1909.0
5288,33,8,1217.76,-50.74,1759.0
5289,33,9,1249.32,-52.78,1830.0
5290,33,10,1266.73,-54.28,1882.0
5291,33,11,1169.01,-50.82,1762.0
5292,33,12,1307.03,-57.66,1999.0
5293,33,13,1279.44,-57.28,1986.0
5294,33,14,1224.17,-55.64,1929.0
5295,33,15,1180.0,-54.46,1888.0
5296,33,16,1149.53,-53.88,1868.0
5297,33,17,1212.14,-57.72,2001.0
5298,33,18,1082.01,-52.35,1815.0
5299,33,19,1132.6,-55.7,1931.0
5300,33,20,1114.61,-55.73,1932.0
5301,33,21,1109.65,-56.42,1956.0
5302,33,22,1106.46,-57.23,1984.0
5303,33,23,1049.01,-55.21,1914.0
5304,33,24,1010.15,-54.11,1876.0
5305,33,25,979.95,-53.45,1853.0
5306,33,26,863.48,-47.97,1663.0
5307,33,27,991.2,-56.1,1945.0
5308,33,28,867.5,-50.04,1735.0
5309,33,29,895.44,-52.67,1826.0
5310,33,30,968.75,-58.12,2015.0
5311,33,31,873.51,-53.48,1854.0
5312,33,32,903.23,-56.45,1957.0
5313,33,33,831.99,-53.1,1841.0
5314,33,34,836.4,-54.54,1891.0
5315,33,35,803.07,-53.53,1856.0
5316,33,36,843.61,-57.51,1994.0
5317,33,37,771.1,-53.79,1865.0
5318,33,38,782.25,-55.87,1937.0
5319,33,39,754.55,-55.21,1914.0
5320,33,40,743.84,-55.78,1934.0
5321,33,41,705.75,-54.28,1882.0
5322,33,42,691.3,-54.57,1892.0
5323,33,43,628.28,-50.94,1766.0
5324,33,44,611.65,-50.97,1767.0
5325,33,45,597.69,-51.23,1776.0
5326,33,46,619.19,-54.63,1894.0
5327,33,47,594.63,-54.05,1874.0
5328,33,48,585.23,-54.86,1902.0
5329,33,49,536.83,-51.95,1801.0
5330,33,50,566.53,-56.65,1964.0
5331,33,51,514.47,-53.22,1845.0
5332,33,52,488.92,-52.38,1816.0
5333,33,53,470.16,-52.24,1811.0
5334,33,54,448.5,-51.75,1794.0
5335,33,55,393.99,-47.27,1639.0
5336,33,56,402.23,-50.27,1743.0
5337,33,57,405.15,-52.84,1832.0
5338,33,58,380.76,-51.92,1800.0
5339,33,59,364.06,-52.0,1803.0
5340,33,60,356.92,-53.53,1856.0
5341,33,61,337.06,-53.22,1845.0
5342,33,62,311.53,-51.92,1800.0
5343,33,63,279.35,-49.29,1709.0
5344,33,64,274.0,-51.37,1781.0
5345,33,65,265.38,-53.07,1840.0
5346,33,66,233.55,-50.04,1735.0
5347,33,67,231.0,-53.3,1848.0
5348,33,68,214.15,-53.53,1856.0
5349,33,69,186.25,-50.79,1761.0
5350,33,70,168.55,-50.56,1753.0
5351,33,71,153.77,-51.25,1777.0
5352,33,72,137.38,-51.51,1786.0
5353,33,73,119.47,-51.2,1775.0
5354,33,74,103.67,-51.83,1797.0
5355,33,75,87.45,-52.47,1819.0
5356,33,76,69.3,-51.98,1802.0
5357,33,77,54.11,-54.11,1876.0
5358,33,78,34.21,-51.31,1779.0
5359,33,79,17.04,-51.14,1773.0
5360,33,80,0.0,-52.41,1817.0
5361,33,81,-17.65,-52.96,1836.0
5362,33,82,-34.46,-51.69,1792.0
5363,33,83,-55.41,-55.41,1921.0
5364,33,84,-67.3,-50.48,1750.0
5365,33,85,-87.88,-52.73,1828.0
5366,33,86,-102.63,-51.31,1779.0
5367,33,87,-120.54,-51.66,1791.0
5368,33,88,-143.38,-53.76,1864.0
5369,33,89,-163.29,-54.43,1887.0
5370,33,90,-171.73,-51.51,1786.0
5371,33,91,-191.97,-52.35,1815.0
5372,33,92,-210.92,-52.73,1828.0
5373,33,93,-237.12,-54.72,1897.0
5374,33,94,-247.96,-53.13,1842.0
5375,33,95,-251.68,-50.33,1745.0
5376,33,96,-277.53,-52.03,1804.0
5377,33,97,-292.1,-51.54,1787.0
5378,33,98,-312.4,-52.06,1805.0
5379,33,99,-332.31,-52.47,1819.0
5380,33,100,-319.03,-47.85,1659.0
5381,33,101,-382.84,-54.69,1896.0
5382,33,102,-422.01,-57.54,1995.0
5383,33,103,-408.91,-53.33,1849.0
5384,33,104,-412.15,-51.51,1786.0
5385,33,105,-454.8,-54.57,1892.0
5386,33,106,-449.25,-51.83,1797.0
5387,33,107,-493.52,-54.83,1901.0
5388,33,108,-519.34,-55.64,1929.0
5389,33,109,-491.88,-50.88,1764.0
5390,33,110,-545.48,-54.54,1891.0
5391,33,111,-580.05,-56.13,1946.0
5392,33,112,-601.23,-56.36,1954.0
5393,33,113,-617.48,-56.13,1946.0
5394,33,114,-661.03,-58.32,2022.0
5395,33,115,-644.8,-55.26,1916.0
5396,33,116,-703.03,-58.58,2031.0
5397,33,117,-737.15,-59.76,2072.0
5398,33,118,-689.84,-54.46,1888.0
5399,33,119,-716.62,-55.12,1911.0
5400,33,120,-742.69,-55.7,1931.0
5401,33,121,-718.68,-52.58,1823.0
5402,33,122,-756.4,-54.02,1873.0
5403,33,123,-790.95,-55.18,1913.0
5404,33,124,-795.8,-54.25,1881.0
5405,33,125,-867.11,-57.8,2004.0
5406,33,126,-804.55,-52.47,1819.0
5407,33,127,-860.91,-54.95,1905.0
5408,33,128,-871.38,-54.46,1888.0
5409,33,129,-945.6,-57.89,2007.0
5410,33,130,-947.59,-56.85,1971.0
5411,33,131,-919.96,-54.11,1876.0
5412,33,132,-996.0,-57.46,1992.0
5413,33,133,-1034.0,-58.52,2029.0
5414,33,134,-1008.34,-56.01,1942.0
5415,33,135,-1016.97,-55.47,1923.0
5416,33,136,-989.69,-53.01,1838.0
5417,33,137,-1002.98,-52.78,1830.0
5418,33,138,-1081.92,-55.96,1940.0
5419,33,139,-1136.88,-57.8,2004.0
5420,33,140,-1119.23,-55.96,1940.0
5421,33,141,-1193.01,-58.67,2034.0
5422,33,142,-1206.61,-58.38,2024.0
5423,33,143,-1193.36,-56.82,1970.0
5424,33,144,-1192.61,-55.9,1938.0
5425,33,145,-1176.25,-54.28,1882.0
5426,33,146,-1230.51,-55.93,1939.0
5427,33,147,-1251.09,-56.01,1942.0
5428,33,148,-1237.73,-54.6,1893.0
5429,33,149,-1319.62,-57.37,1989.0
5430,33,150,-1281.53,-54.92,1904.0
5431,33,151,-1288.24,-54.43,1887.0
5432,33,152,-1363.15,-56.79,1969.0
5433,33,153,-1327.33,-54.54,1891.0
5434,33,154,-1466.48,-59.45,2061.0
5435,33,155,155.0,33.0,65300.0
5436,33,156,156.0,33.0,65300.0
5437,33,157,157.0,33.0,65300.0
5438,33,158,158.0,33.0,65300.0
5439,33,159,-1467.57,-55.73,1932.0
5440,34,0,1422.3,-71.11,1849.0
5441,34,1,1410.6,-71.42,1857.0
5442,34,2,1338.0,-68.61,1784.0
5443,34,3,1353.42,-70.3,1828.0
5444,34,4,1416.96,-74.57,1939.0
5445,34,5,1377.4,-73.46,1910.0
5446,34,6,1288.59,-69.65,1811.0
5447,34,7,1275.39,-69.88,1817.0
5448,34,8,1249.61,-69.42,1805.0
5449,34,9,1311.45,-73.88,1921.0
5450,34,10,1257.3,-71.84,1868.0
5451,34,11,1316.3,-76.3,1984.0
5452,34,12,1261.92,-74.23,1930.0
5453,34,13,1306.5,-78.0,2028.0
5454,34,14,1141.03,-69.15,1798.0
5455,34,15,1220.0,-75.07,1952.0
5456,34,16,1171.69,-73.23,1904.0
5457,34,17,1190.33,-75.57,1965.0
5458,34,18,1082.01,-69.8,1815.0
5459,34,19,1072.77,-70.34,1829.0
5460,34,20,1101.34,-73.42,1909.0
5461,34,21,1087.52,-73.73,1917.0
5462,34,22,982.09,-67.73,1761.0
5463,34,23,981.05,-68.84,1790.0
5464,34,24,1009.07,-72.07,1874.0
5465,34,25,929.71,-67.61,1758.0
5466,34,26,1004.19,-74.38,1934.0
5467,34,27,1017.19,-76.76,1996.0
5468,34,28,971.0,-74.69,1942.0
5469,34,29,902.79,-70.8,1841.0
5470,34,30,854.32,-68.34,1777.0
5471,34,31,811.79,-66.26,1723.0
5472,34,32,850.15,-70.84,1842.0
5473,34,33,869.5,-74.0,1924.0
5474,34,34,888.15,-77.23,2008.0
5475,34,35,823.41,-73.19,1903.0
5476,34,36,815.69,-74.15,1928.0
5477,34,37,788.47,-73.34,1907.0
5478,34,38,807.69,-76.92,2000.0
5479,34,39,762.04,-74.34,1933.0
5480,34,40,773.07,-77.3,2010.0
5481,34,41,711.37,-72.96,1897.0
5482,34,42,679.25,-71.5,1859.0
5483,34,43,634.69,-68.61,1784.0
5484,34,44,612.69,-68.07,1770.0
5485,34,45,590.96,-67.53,1756.0
5486,34,46,641.42,-75.46,1962.0
5487,34,47,608.91,-73.8,1919.0
5488,34,48,581.53,-72.69,1890.0
5489,34,49,552.63,-71.3,1854.0
5490,34,50,563.36,-75.11,1953.0
5491,34,51,504.15,-69.53,1808.0
5492,34,52,510.19,-72.88,1895.0
5493,34,53,451.73,-66.92,1740.0
5494,34,54,455.5,-70.07,1822.0
5495,34,55,431.73,-69.07,1796.0
5496,34,56,384.46,-64.07,1666.0
5497,34,57,427.49,-74.34,1933.0
5498,34,58,413.76,-75.23,1956.0
5499,34,59,361.84,-68.92,1792.0
5500,34,60,344.03,-68.8,1789.0
5501,34,61,308.93,-65.03,1691.0
5502,34,62,293.01,-65.11,1693.0
5503,34,63,278.86,-65.61,1706.0
5504,34,64,267.23,-66.8,1737.0
5505,34,65,275.76,-73.53,1912.0
5506,34,66,235.57,-67.3,1750.0
5507,34,67,225.5,-69.38,1804.0
5508,34,68,216.46,-72.15,1876.0
5509,34,69,191.86,-69.76,1814.0
5510,34,70,169.71,-67.88,1765.0
5511,34,71,160.09,-71.15,1850.0
5512,34,72,145.84,-72.92,1896.0
5513,34,73,118.93,-67.96,1767.0
5514,34,74,105.8,-70.53,1834.0
5515,34,75,88.6,-70.88,1843.0
5516,34,76,68.38,-68.38,1778.0
5517,34,77,55.29,-73.73,1917.0
5518,34,78,35.86,-71.73,1865.0
5519,34,79,15.71,-62.84,1634.0
5520,34,80,0.0,-69.19,1799.0
5521,34,81,-16.03,-64.15,1668.0
5522,34,82,-31.44,-62.88,1635.0
5523,34,83,-50.59,-67.46,1754.0
5524,34,84,-68.23,-68.23,1774.0
5525,34,85,-90.67,-72.53,1886.0
5526,34,86,-108.63,-72.42,1883.0
5527,34,87,-118.79,-67.88,1765.0
5528,34,88,-139.3,-69.65,1811.0
5529,34,89,-160.78,-71.46,1858.0
5530,34,90,-173.65,-69.46,1806.0
5531,34,91,-176.63,-64.23,1670.0
5532,34,92,-205.15,-68.38,1778.0
5533,34,93,-234.0,-72.0,1872.0
5534,34,94,-247.82,-70.8,1841.0
5535,34,95,-264.37,-70.5,1833.0
5536,34,96,-275.84,-68.96,1793.0
5537,34,97,-293.9,-69.15,1798.0
5538,34,98,-301.84,-67.07,1744.0
5539,34,99,-295.59,-62.23,1618.0
5540,34,100,-342.11,-68.42,1779.0
5541,34,101,-353.56,-67.34,1751.0
5542,34,102,-388.8,-70.69,1838.0
5543,34,103,-412.67,-71.76,1866.0
5544,34,104,-443.07,-73.84,1920.0
5545,34,105,-438.94,-70.23,1826.0
5546,34,106,-437.25,-67.26,1749.0
5547,34,107,-469.12,-69.5,1807.0
5548,34,108,-476.8,-68.11,1771.0
5549,34,109,-521.72,-71.96,1871.0
5550,34,110,-562.78,-75.03,1951.0
5551,34,111,-578.56,-74.65,1941.0
5552,34,112,-626.15,-78.26,2035.0
5553,34,113,-604.78,-73.3,1906.0
5554,34,114,-628.34,-73.92,1922.0
5555,34,115,-618.89,-70.73,1839.0
5556,34,116,-670.15,-74.46,1936.0
5557,34,117,-703.0,-76.0,1976.0
5558,34,118,-693.86,-73.03,1899.0
5559,34,119,-697.5,-71.53,1860.0
5560,34,120,-763.07,-76.3,1984.0
5561,34,121,-767.56,-74.88,1947.0
5562,34,122,-769.32,-73.26,1905.0
5563,34,123,-844.7,-78.57,2043.0
5564,34,124,-828.8,-75.34,1959.0
5565,34,125,-829.9,-73.76,1918.0
5566,34,126,-860.73,-74.84,1946.0
5567,34,127,-860.91,-73.26,1905.0
5568,34,128,-913.84,-76.15,1980.0
5569,34,129,-956.91,-78.11,2031.0
5570,34,130,-955.28,-76.42,1987.0
5571,34,131,-919.96,-72.15,1876.0
5572,34,132,-1009.5,-77.65,2019.0
5573,34,133,-1003.43,-75.73,1969.0
5574,34,134,-1027.03,-76.07,1978.0
5575,34,135,-1050.81,-76.42,1987.0
5576,34,136,-1043.0,-74.5,1937.0
5577,34,137,-1112.04,-78.03,2029.0
5578,34,138,-984.32,-67.88,1765.0
5579,34,139,-1148.79,-77.88,2025.0
5580,34,140,-1134.23,-75.61,1966.0
5581,34,141,-1170.14,-76.73,1995.0
5582,34,142,-1275.76,-82.3,2140.0
5583,34,143,-1186.09,-75.3,1958.0
5584,34,144,-1175.38,-73.46,1910.0
5585,34,145,-1154.37,-71.03,1847.0
5586,34,146,-1224.8,-74.23,1930.0
5587,34,147,-1303.92,-77.84,2024.0
5588,34,148,-1262.57,-74.26,1931.0
5589,34,149,-1283.13,-74.38,1934.0
5590,34,150,-1347.5,-77.0,2002.0
5591,34,151,-1283.46,-72.3,1880.0
5592,34,152,-1356.92,-75.38,1960.0
5593,34,153,-1387.0,-76.0,1976.0
5594,34,154,-1443.0,-78.0,2028.0
5595,34,155,-1496.39,-79.8,2075.0
5596,34,156,-1495.88,-78.73,2047.0
5597,34,157,157.0,34.0,65300.0
5598,34,158,-1449.0,-74.3,1932.0
5599,34,159,-1537.46,-77.84,2024.0
5600,35,0,1472.3,-92.01,1914.0
5601,35,1,1406.8,-89.03,1852.0
5602,35,2,1483.5,-95.09,1978.0
5603,35,3,1451.89,-94.27,1961.0
5604,35,4,1263.5,-83.12,1729.0
5605,35,5,1418.5,-94.56,1967.0
5606,35,6,1297.84,-87.69,1824.0
5607,35,7,1198.88,-82.11,1708.0
5608,35,8,1375.61,-95.52,1987.0
5609,35,9,1333.29,-93.89,1953.0
5610,35,10,1244.51,-88.89,1849.0
5611,35,11,1174.32,-85.09,1770.0
5612,35,12,1315.53,-96.73,2012.0
5613,35,13,1194.4,-89.13,1854.0
5614,35,14,1218.46,-92.3,1920.0
5615,35,15,1090.62,-83.89,1745.0
5616,35,16,1187.69,-92.78,1930.0
5617,35,17,1202.45,-95.43,1985.0
5618,35,18,1159.51,-93.5,1945.0
5619,35,19,1126.15,-92.3,1920.0
5620,35,20,1170.57,-97.54,2029.0
5621,35,21,1119.29,-94.85,1973.0
5622,35,22,1060.17,-91.39,1901.0
5623,35,23,1007.36,-88.36,1838.0
5624,35,24,1018.76,-90.96,1892.0
5625,35,25,1044.47,-94.95,1975.0
5626,35,26,961.09,-88.99,1851.0
5627,35,27,987.63,-93.17,1938.0
5628,35,28,1012.5,-97.35,2025.0
5629,35,29,846.4,-82.98,1726.0
5630,35,30,847.59,-84.75,1763.0
5631,35,31,792.0,-80.81,1681.0
5632,35,32,834.46,-86.92,1808.0
5633,35,33,846.45,-90.04,1873.0
5634,35,34,844.8,-91.82,1910.0
5635,35,35,816.05,-90.67,1886.0
5636,35,36,809.34,-91.97,1913.0
5637,35,37,801.7,-93.22,1939.0
5638,35,38,751.55,-89.47,1861.0
5639,35,39,789.25,-96.25,2002.0
5640,35,40,751.92,-93.99,1955.0
5641,35,41,729.0,-93.46,1944.0
5642,35,42,675.59,-88.89,1849.0
5643,35,43,668.84,-90.38,1880.0
5644,35,44,650.42,-90.33,1879.0
5645,35,45,605.09,-86.44,1798.0
5646,35,46,614.28,-90.33,1879.0
5647,35,47,579.72,-87.83,1827.0
5648,35,48,603.69,-94.32,1962.0
5649,35,49,530.57,-85.57,1780.0
5650,35,50,543.75,-90.62,1885.0
5651,35,51,488.81,-84.27,1753.0
5652,35,52,450.69,-80.48,1674.0
5653,35,53,503.13,-93.17,1938.0
5654,35,54,476.0,-91.53,1904.0
5655,35,55,452.64,-90.52,1883.0
5656,35,56,405.46,-84.47,1757.0
